ID,Name,gds,description,sample_id,type
,,GDS3092,,GSM115006,
12732.0,GDS3092_8,GDS3092,6,GSM115007,individual
,,GDS3092,,GSM115008,
12733.0,GDS3092_9,GDS3092,7,GSM115009,individual
,,GDS3092,,GSM115010,
12734.0,GDS3092_10,GDS3092,8,GSM115011,individual
,,GDS3092,,GSM115012,
12735.0,GDS3092_11,GDS3092,9,GSM115013,individual
,,GDS3092,,GSM115014,
12736.0,GDS3092_12,GDS3092,10,GSM115015,individual
,,GDS3092,,GSM115016,
12737.0,GDS3092_13,GDS3092,12,GSM115018,individual
,,GDS3092,,GSM115019,
12738.0,GDS3095_1,GDS3095,untreated,GSM129421,agent
,,GDS3095,,GSM129472,
12739.0,GDS3095_2,GDS3095,zinc,GSM129296,agent
,,GDS3095,,GSM129470,
,,GDS3095,,GSM129471,
,,GDS3095,,GSM129473,
,,GDS3095,,GSM129474,
,,GDS3095,,GSM129475,
12740.0,GDS3095_3,GDS3095,HPR-1,GSM129296,cell line
,,GDS3095,,GSM129421,
,,GDS3095,,GSM129470,
,,GDS3095,,GSM129471,
12741.0,GDS3095_4,GDS3095,PC-3,GSM129472,cell line
,,GDS3095,,GSM129473,
,,GDS3095,,GSM129474,
,,GDS3095,,GSM129475,
12742.0,GDS3095_5,GDS3095,control,GSM129421,time
,,GDS3095,,GSM129472,
12743.0,GDS3095_6,GDS3095,1hr,GSM129296,time
,,GDS3095,,GSM129473,
12744.0,GDS3095_7,GDS3095,3hr,GSM129470,time
,,GDS3095,,GSM129474,
12745.0,GDS3095_8,GDS3095,6hr,GSM129471,time
,,GDS3095,,GSM129475,
12746.0,GDS3096_1,GDS3096,non-inflammatory breast cancer,GSM136339,disease state
,,GDS3096,,GSM136340,
,,GDS3096,,GSM136341,
,,GDS3096,,GSM136342,
,,GDS3096,,GSM136343,
,,GDS3096,,GSM136344,
,,GDS3096,,GSM136345,
,,GDS3096,,GSM136346,
,,GDS3096,,GSM136347,
,,GDS3096,,GSM136348,
,,GDS3096,,GSM136349,
,,GDS3096,,GSM136350,
,,GDS3096,,GSM136351,
,,GDS3096,,GSM136352,
,,GDS3096,,GSM136353,
,,GDS3096,,GSM136354,
,,GDS3096,,GSM136355,
,,GDS3096,,GSM136356,
,,GDS3096,,GSM136357,
,,GDS3096,,GSM136358,
,,GDS3096,,GSM136359,
,,GDS3096,,GSM136360,
,,GDS3096,,GSM136361,
,,GDS3096,,GSM136362,
,,GDS3096,,GSM136363,
,,GDS3096,,GSM136364,
,,GDS3096,,GSM136365,
,,GDS3096,,GSM136366,
,,GDS3096,,GSM136367,
,,GDS3096,,GSM136368,
,,GDS3096,,GSM136369,
,,GDS3096,,GSM136370,
,,GDS3096,,GSM136371,
,,GDS3096,,GSM136372,
12747.0,GDS3096_2,GDS3096,inflammatory breast cancer,GSM136326,disease state
,,GDS3096,,GSM136327,
,,GDS3096,,GSM136328,
,,GDS3096,,GSM136329,
,,GDS3096,,GSM136330,
,,GDS3096,,GSM136331,
,,GDS3096,,GSM136332,
,,GDS3096,,GSM136333,
,,GDS3096,,GSM136334,
,,GDS3096,,GSM136335,
,,GDS3096,,GSM136336,
,,GDS3096,,GSM136337,
,,GDS3096,,GSM136338,
12748.0,GDS3097_1,GDS3097,non-inflammatory breast cancer,GSM136386,disease state
,,GDS3097,,GSM136387,
,,GDS3097,,GSM136388,
,,GDS3097,,GSM136389,
,,GDS3097,,GSM136390,
,,GDS3097,,GSM136391,
,,GDS3097,,GSM136392,
,,GDS3097,,GSM136393,
,,GDS3097,,GSM136394,
,,GDS3097,,GSM136395,
,,GDS3097,,GSM136396,
,,GDS3097,,GSM136397,
,,GDS3097,,GSM136398,
,,GDS3097,,GSM136399,
,,GDS3097,,GSM136400,
,,GDS3097,,GSM136401,
,,GDS3097,,GSM136402,
,,GDS3097,,GSM136403,
,,GDS3097,,GSM136404,
,,GDS3097,,GSM136405,
,,GDS3097,,GSM136406,
,,GDS3097,,GSM136407,
,,GDS3097,,GSM136408,
,,GDS3097,,GSM136409,
,,GDS3097,,GSM136410,
,,GDS3097,,GSM136411,
,,GDS3097,,GSM136412,
,,GDS3097,,GSM136413,
,,GDS3097,,GSM136414,
,,GDS3097,,GSM136415,
,,GDS3097,,GSM136416,
,,GDS3097,,GSM136417,
,,GDS3097,,GSM136418,
,,GDS3097,,GSM136419,
,,GDS3097,,GSM136420,
12749.0,GDS3097_2,GDS3097,inflammatory breast cancer,GSM136373,disease state
,,GDS3097,,GSM136374,
,,GDS3097,,GSM136375,
,,GDS3097,,GSM136376,
,,GDS3097,,GSM136377,
,,GDS3097,,GSM136378,
,,GDS3097,,GSM136379,
,,GDS3097,,GSM136380,
,,GDS3097,,GSM136381,
,,GDS3097,,GSM136382,
,,GDS3097,,GSM136383,
,,GDS3097,,GSM136384,
,,GDS3097,,GSM136385,
12750.0,GDS3099_1,GDS3099,wild type,GSM143373,genotype/variation
,,GDS3099,,GSM143374,
,,GDS3099,,GSM143375,
,,GDS3099,,GSM143379,
,,GDS3099,,GSM143380,
,,GDS3099,,GSM143381,
12751.0,GDS3099_2,GDS3099,Rb null,GSM143370,genotype/variation
,,GDS3099,,GSM143371,
,,GDS3099,,GSM143372,
,,GDS3099,,GSM143376,
,,GDS3099,,GSM143377,
,,GDS3099,,GSM143378,
12752.0,GDS3099_3,GDS3099,untreated,GSM143370,agent
,,GDS3099,,GSM143371,
,,GDS3099,,GSM143372,
,,GDS3099,,GSM143373,
,,GDS3099,,GSM143374,
,,GDS3099,,GSM143375,
12753.0,GDS3099_4,GDS3099,cisplatin,GSM143376,agent
,,GDS3099,,GSM143377,
,,GDS3099,,GSM143378,
,,GDS3099,,GSM143379,
,,GDS3099,,GSM143380,
,,GDS3099,,GSM143381,
12754.0,GDS3100_1,GDS3100,placebo,GSM146723,protocol
,,GDS3100,,GSM146725,
,,GDS3100,,GSM146733,
,,GDS3100,,GSM146734,
,,GDS3100,,GSM146741,
,,GDS3100,,GSM146742,
,,GDS3100,,GSM146763,
,,GDS3100,,GSM146764,
,,GDS3100,,GSM146769,
,,GDS3100,,GSM146770,
12755.0,GDS3100_2,GDS3100,hormone replacement therapy,GSM146717,protocol
,,GDS3100,,GSM146720,
,,GDS3100,,GSM146731,
,,GDS3100,,GSM146732,
,,GDS3100,,GSM146735,
,,GDS3100,,GSM146736,
,,GDS3100,,GSM146737,
,,GDS3100,,GSM146738,
,,GDS3100,,GSM146739,
,,GDS3100,,GSM146740,
,,GDS3100,,GSM146743,
,,GDS3100,,GSM146762,
,,GDS3100,,GSM146765,
,,GDS3100,,GSM146766,
,,GDS3100,,GSM146767,
,,GDS3100,,GSM146768,
,,GDS3100,,GSM146771,
,,GDS3100,,GSM146772,
,,GDS3100,,GSM146773,
,,GDS3100,,GSM146774,
12756.0,GDS3100_3,GDS3100,before treatment,GSM146717,other
,,GDS3100,,GSM146723,
,,GDS3100,,GSM146731,
,,GDS3100,,GSM146733,
,,GDS3100,,GSM146735,
,,GDS3100,,GSM146737,
,,GDS3100,,GSM146739,
,,GDS3100,,GSM146741,
,,GDS3100,,GSM146743,
,,GDS3100,,GSM146763,
,,GDS3100,,GSM146765,
,,GDS3100,,GSM146767,
,,GDS3100,,GSM146769,
,,GDS3100,,GSM146771,
,,GDS3100,,GSM146773,
12757.0,GDS3100_4,GDS3100,during treatment,GSM146720,other
,,GDS3100,,GSM146725,
,,GDS3100,,GSM146732,
,,GDS3100,,GSM146734,
,,GDS3100,,GSM146736,
,,GDS3100,,GSM146738,
,,GDS3100,,GSM146740,
,,GDS3100,,GSM146742,
,,GDS3100,,GSM146762,
,,GDS3100,,GSM146764,
,,GDS3100,,GSM146766,
,,GDS3100,,GSM146768,
,,GDS3100,,GSM146770,
,,GDS3100,,GSM146772,
,,GDS3100,,GSM146774,
12758.0,GDS3100_5,GDS3100,subject 370,GSM146717,individual
,,GDS3100,,GSM146720,
12759.0,GDS3100_6,GDS3100,subject 440,GSM146723,individual
,,GDS3100,,GSM146725,
12760.0,GDS3100_7,GDS3100,subject 824,GSM146731,individual
,,GDS3100,,GSM146732,
12761.0,GDS3100_8,GDS3100,subject 1302,GSM146733,individual
,,GDS3100,,GSM146734,
12762.0,GDS3100_9,GDS3100,subject 937,GSM146735,individual
,,GDS3100,,GSM146736,
12763.0,GDS3100_10,GDS3100,subject 941,GSM146737,individual
,,GDS3100,,GSM146738,
12764.0,GDS3100_11,GDS3100,subject 1057,GSM146739,individual
,,GDS3100,,GSM146740,
12765.0,GDS3100_12,GDS3100,subject 1296,GSM146741,individual
,,GDS3100,,GSM146742,
12766.0,GDS3100_13,GDS3100,subject 145,GSM146743,individual
,,GDS3100,,GSM146762,
12767.0,GDS3100_14,GDS3100,subject 268,GSM146763,individual
,,GDS3100,,GSM146764,
12768.0,GDS3100_15,GDS3100,subject 551,GSM146765,individual
,,GDS3100,,GSM146766,
12769.0,GDS3100_16,GDS3100,subject 13,GSM146767,individual
,,GDS3100,,GSM146768,
12770.0,GDS3100_17,GDS3100,subject 94,GSM146769,individual
,,GDS3100,,GSM146770,
12771.0,GDS3100_18,GDS3100,subject 1092,GSM146771,individual
,,GDS3100,,GSM146772,
12772.0,GDS3100_19,GDS3100,subject 1216,GSM146773,individual
,,GDS3100,,GSM146774,
12773.0,GDS3101_1,GDS3101,control,GSM147889,agent
,,GDS3101,,GSM147890,
,,GDS3101,,GSM147891,
12774.0,GDS3101_2,GDS3101,cisplatin,GSM147892,agent
,,GDS3101,,GSM147893,
,,GDS3101,,GSM147894,
12775.0,GDS3102_1,GDS3102,control diet,GSM154896,growth protocol
,,GDS3102,,GSM154897,
,,GDS3102,,GSM154898,
,,GDS3102,,GSM154899,
,,GDS3102,,GSM154900,
,,GDS3102,,GSM154901,
,,GDS3102,,GSM154902,
,,GDS3102,,GSM154903,
,,GDS3102,,GSM154904,
,,GDS3102,,GSM154905,
,,GDS3102,,GSM154906,
,,GDS3102,,GSM154907,
,,GDS3102,,GSM154908,
,,GDS3102,,GSM154918,
,,GDS3102,,GSM154919,
,,GDS3102,,GSM154920,
,,GDS3102,,GSM154921,
,,GDS3102,,GSM154922,
,,GDS3102,,GSM154924,
,,GDS3102,,GSM154925,
,,GDS3102,,GSM154929,
,,GDS3102,,GSM154930,
,,GDS3102,,GSM154931,
,,GDS3102,,GSM154932,
,,GDS3102,,GSM154933,
12776.0,GDS3102_2,GDS3102,caloric restricted diet,GSM154909,growth protocol
,,GDS3102,,GSM154910,
,,GDS3102,,GSM154911,
,,GDS3102,,GSM154912,
,,GDS3102,,GSM154913,
,,GDS3102,,GSM154914,
,,GDS3102,,GSM154915,
,,GDS3102,,GSM154916,
,,GDS3102,,GSM154917,
,,GDS3102,,GSM154923,
,,GDS3102,,GSM154926,
,,GDS3102,,GSM154927,
,,GDS3102,,GSM154928,
,,GDS3102,,GSM154934,
12777.0,GDS3102_3,GDS3102,4 mo,GSM154903,age
,,GDS3102,,GSM154904,
,,GDS3102,,GSM154905,
,,GDS3102,,GSM154906,
,,GDS3102,,GSM154907,
,,GDS3102,,GSM154908,
,,GDS3102,,GSM154920,
,,GDS3102,,GSM154921,
,,GDS3102,,GSM154922,
,,GDS3102,,GSM154924,
,,GDS3102,,GSM154925,
,,GDS3102,,GSM154932,
,,GDS3102,,GSM154933,
12778.0,GDS3102_4,GDS3102,28 mo,GSM154896,age
,,GDS3102,,GSM154897,
,,GDS3102,,GSM154898,
,,GDS3102,,GSM154899,
,,GDS3102,,GSM154900,
,,GDS3102,,GSM154901,
,,GDS3102,,GSM154902,
,,GDS3102,,GSM154910,
,,GDS3102,,GSM154911,
,,GDS3102,,GSM154912,
,,GDS3102,,GSM154913,
,,GDS3102,,GSM154914,
,,GDS3102,,GSM154915,
,,GDS3102,,GSM154916,
,,GDS3102,,GSM154917,
,,GDS3102,,GSM154918,
,,GDS3102,,GSM154919,
,,GDS3102,,GSM154923,
,,GDS3102,,GSM154926,
,,GDS3102,,GSM154927,
,,GDS3102,,GSM154928,
,,GDS3102,,GSM154929,
,,GDS3102,,GSM154930,
,,GDS3102,,GSM154909,
,,GDS3102,,GSM154931,
,,GDS3102,,GSM154934,
12779.0,GDS3102_5,GDS3102,heart,GSM154896,tissue
,,GDS3102,,GSM154897,
,,GDS3102,,GSM154898,
,,GDS3102,,GSM154899,
,,GDS3102,,GSM154900,
,,GDS3102,,GSM154901,
,,GDS3102,,GSM154902,
,,GDS3102,,GSM154903,
,,GDS3102,,GSM154904,
,,GDS3102,,GSM154905,
,,GDS3102,,GSM154906,
,,GDS3102,,GSM154907,
,,GDS3102,,GSM154908,
,,GDS3102,,GSM154909,
,,GDS3102,,GSM154910,
,,GDS3102,,GSM154911,
,,GDS3102,,GSM154912,
,,GDS3102,,GSM154913,
,,GDS3102,,GSM154914,
,,GDS3102,,GSM154915,
12780.0,GDS3102_6,GDS3102,white adipose tissue,GSM154916,tissue
,,GDS3102,,GSM154917,
,,GDS3102,,GSM154918,
,,GDS3102,,GSM154919,
,,GDS3102,,GSM154920,
,,GDS3102,,GSM154921,
,,GDS3102,,GSM154922,
,,GDS3102,,GSM154923,
,,GDS3102,,GSM154924,
,,GDS3102,,GSM154925,
,,GDS3102,,GSM154926,
,,GDS3102,,GSM154927,
,,GDS3102,,GSM154928,
,,GDS3102,,GSM154929,
,,GDS3102,,GSM154930,
,,GDS3102,,GSM154931,
,,GDS3102,,GSM154932,
,,GDS3102,,GSM154933,
,,GDS3102,,GSM154934,
12781.0,GDS3103_1,GDS3103,control,GSM154968,agent
,,GDS3103,,GSM154969,
,,GDS3103,,GSM154970,
,,GDS3103,,GSM154971,
12782.0,GDS3103_2,GDS3103,cholesterol,GSM154510,agent
,,GDS3103,,GSM154961,
,,GDS3103,,GSM154962,
,,GDS3103,,GSM154963,
12783.0,GDS3103_3,GDS3103,phenobarbital,GSM154964,agent
,,GDS3103,,GSM154965,
,,GDS3103,,GSM154966,
,,GDS3103,,GSM154967,
12784.0,GDS3104_1,GDS3104,control,GSM155631,disease state
,,GDS3104,,GSM155643,
,,GDS3104,,GSM155644,
,,GDS3104,,GSM155729,
,,GDS3104,,GSM156170,
,,GDS3104,,GSM156171,
,,GDS3104,,GSM156176,
,,GDS3104,,GSM156177,
,,GDS3104,,GSM156178,
,,GDS3104,,GSM156179,
,,GDS3104,,GSM156180,
,,GDS3104,,GSM156181,
,,GDS3104,,GSM156184,
12785.0,GDS3104_2,GDS3104,insulin-resistant polycystic ovary syndrome,GSM156186,disease state
,,GDS3104,,GSM156187,
,,GDS3104,,GSM156510,
,,GDS3104,,GSM156511,
,,GDS3104,,GSM156512,
,,GDS3104,,GSM156749,
,,GDS3104,,GSM156750,
,,GDS3104,,GSM156751,
,,GDS3104,,GSM156752,
,,GDS3104,,GSM156753,
,,GDS3104,,GSM156763,
,,GDS3104,,GSM156946,
,,GDS3104,,GSM156948,
,,GDS3104,,GSM156949,
,,GDS3104,,GSM156950,
,,GDS3104,,GSM156951,
12786.0,GDS3105_1,GDS3105,solvent control,GSM155006,agent
,,GDS3105,,GSM155007,
12787.0,GDS3105_2,GDS3105,estradiol,GSM155008,agent
,,GDS3105,,GSM155009,
12788.0,GDS3105_3,GDS3105,tamoxifen,GSM155012,agent
,,GDS3105,,GSM155013,
12789.0,GDS3105_4,GDS3105,Cimicifuga racemosa extract,GSM154972,agent
,,GDS3105,,GSM155005,
12790.0,GDS3106_1,GDS3106,control,GSM157835,genotype/variation
,,GDS3106,,GSM157836,
,,GDS3106,,GSM157837,
12791.0,GDS3106_2,GDS3106,Stat3 null,GSM157806,genotype/variation
,,GDS3106,,GSM157807,
,,GDS3106,,GSM157834,
12792.0,GDS3107_1,GDS3107,control,GSM159292,protocol
,,GDS3107,,GSM159293,
,,GDS3107,,GSM159294,
12793.0,GDS3107_2,GDS3107,light,GSM159295,protocol
,,GDS3107,,GSM159296,
,,GDS3107,,GSM159297,
12794.0,GDS3108_1,GDS3108,wild type,GSM159348,genotype/variation
,,GDS3108,,GSM159349,
,,GDS3108,,GSM159350,
12795.0,GDS3108_2,GDS3108,Adra2b null,GSM159345,genotype/variation
,,GDS3108,,GSM159346,
,,GDS3108,,GSM159347,
12796.0,GDS3109_1,GDS3109,control,GSM159830,agent
,,GDS3109,,GSM159833,
,,GDS3109,,GSM159834,
,,GDS3109,,GSM159835,
12797.0,GDS3109_2,GDS3109,Sunitinib,GSM159831,agent
,,GDS3109,,GSM159832,
,,GDS3109,,GSM159837,
,,GDS3109,,GSM159838,
12798.0,GDS3110_1,GDS3110,no central precocious puberty,GSM172075,disease state
,,GDS3110,,GSM172076,
,,GDS3110,,GSM172077,
12799.0,GDS3110_2,GDS3110,central precocious puberty,GSM172074,disease state
12800.0,GDS3110_3,GDS3110,male,GSM172074,gender
,,GDS3110,,GSM172075,
,,GDS3110,,GSM172077,
12801.0,GDS3110_4,GDS3110,female,GSM172076,gender
12802.0,GDS3110_5,GDS3110,child,GSM172074,development stage
,,GDS3110,,GSM172075,
,,GDS3110,,GSM172076,
12803.0,GDS3110_6,GDS3110,adult,GSM172077,development stage
12804.0,GDS3111_1,GDS3111,control,GSM190812,agent
,,GDS3111,,GSM190815,
,,GDS3111,,GSM190818,
12805.0,GDS3111_2,GDS3111,dihydrotestosterone,GSM190813,agent
,,GDS3111,,GSM190816,
,,GDS3111,,GSM190819,
,,GDS3111,,GSM190814,
,,GDS3111,,GSM190817,
,,GDS3111,,GSM190820,
12806.0,GDS3111_3,GDS3111,0 h,GSM190812,time
,,GDS3111,,GSM190815,
,,GDS3111,,GSM190818,
12807.0,GDS3111_4,GDS3111,4 h,GSM190813,time
,,GDS3111,,GSM190816,
,,GDS3111,,GSM190819,
12808.0,GDS3111_5,GDS3111,16 h,GSM190814,time
,,GDS3111,,GSM190817,
,,GDS3111,,GSM190820,
12809.0,GDS3112_1,GDS3112,hypoxia,GSM107839,stress
,,GDS3112,,GSM107840,
,,GDS3112,,GSM107843,
,,GDS3112,,GSM107844,
12810.0,GDS3112_2,GDS3112,normoxia,GSM105362,stress
,,GDS3112,,GSM107841,
12811.0,GDS3112_3,GDS3112,1% oxygen,GSM107843,dose
,,GDS3112,,GSM107844,
12812.0,GDS3112_4,GDS3112,3% oxygen,GSM107839,dose
,,GDS3112,,GSM107840,
12813.0,GDS3112_5,GDS3112,control,GSM105362,dose
,,GDS3112,,GSM107841,
12814.0,GDS3112_6,GDS3112,16 h,GSM107839,time
,,GDS3112,,GSM107843,
12815.0,GDS3112_7,GDS3112,48 h,GSM105362,time
,,GDS3112,,GSM107840,
,,GDS3112,,GSM107841,
,,GDS3112,,GSM107844,
12816.0,GDS3113_1,GDS3113,fetal liver,GSM194459,tissue
,,GDS3113,,GSM194460,
,,GDS3113,,GSM194461,
12817.0,GDS3113_2,GDS3113,lung,GSM194462,tissue
,,GDS3113,,GSM194463,
,,GDS3113,,GSM194464,
12818.0,GDS3113_3,GDS3113,liver,GSM194465,tissue
,,GDS3113,,GSM194466,
,,GDS3113,,GSM194467,
12819.0,GDS3113_4,GDS3113,Universal Human Reference RNA,GSM194468,tissue
,,GDS3113,,GSM194469,
,,GDS3113,,GSM194470,
12820.0,GDS3113_5,GDS3113,brain,GSM194471,tissue
,,GDS3113,,GSM194472,
,,GDS3113,,GSM194473,
12821.0,GDS3113_6,GDS3113,fetal brain,GSM194474,tissue
,,GDS3113,,GSM194475,
,,GDS3113,,GSM194476,
12822.0,GDS3113_7,GDS3113,prostate,GSM194477,tissue
,,GDS3113,,GSM194478,
,,GDS3113,,GSM194479,
12823.0,GDS3113_8,GDS3113,skeletal muscle,GSM194480,tissue
,,GDS3113,,GSM194481,
,,GDS3113,,GSM194482,
12824.0,GDS3113_9,GDS3113,heart,GSM194483,tissue
,,GDS3113,,GSM194484,
,,GDS3113,,GSM194485,
12825.0,GDS3113_10,GDS3113,spinal cord,GSM194486,tissue
,,GDS3113,,GSM194487,
,,GDS3113,,GSM194488,
12826.0,GDS3113_11,GDS3113,tonsil,GSM194489,tissue
,,GDS3113,,GSM194490,
,,GDS3113,,GSM194491,
12827.0,GDS3113_12,GDS3113,trachea,GSM194492,tissue
,,GDS3113,,GSM194493,
,,GDS3113,,GSM194494,
12828.0,GDS3113_13,GDS3113,uterus,GSM194495,tissue
,,GDS3113,,GSM194496,
,,GDS3113,,GSM194497,
12829.0,GDS3113_14,GDS3113,small intestine,GSM194498,tissue
,,GDS3113,,GSM194499,
,,GDS3113,,GSM194500,
12830.0,GDS3113_15,GDS3113,skin,GSM194501,tissue
,,GDS3113,,GSM194502,
,,GDS3113,,GSM194503,
12831.0,GDS3113_16,GDS3113,ovary,GSM194504,tissue
,,GDS3113,,GSM194505,
,,GDS3113,,GSM194506,
12832.0,GDS3113_17,GDS3113,testis,GSM194507,tissue
,,GDS3113,,GSM194508,
,,GDS3113,,GSM194509,
12833.0,GDS3113_18,GDS3113,pancreas,GSM194510,tissue
,,GDS3113,,GSM194511,
,,GDS3113,,GSM194512,
12834.0,GDS3113_19,GDS3113,thymus,GSM194513,tissue
,,GDS3113,,GSM194514,
,,GDS3113,,GSM194515,
12835.0,GDS3113_20,GDS3113,fetal thymus,GSM194516,tissue
,,GDS3113,,GSM194517,
,,GDS3113,,GSM194518,
12836.0,GDS3113_21,GDS3113,kidney,GSM194519,tissue
,,GDS3113,,GSM194520,
,,GDS3113,,GSM194521,
12837.0,GDS3113_22,GDS3113,fetal kidney,GSM194522,tissue
,,GDS3113,,GSM194523,
,,GDS3113,,GSM194524,
12838.0,GDS3113_23,GDS3113,placenta,GSM194525,tissue
,,GDS3113,,GSM194526,
,,GDS3113,,GSM194527,
12839.0,GDS3113_24,GDS3113,thyroid,GSM194528,tissue
,,GDS3113,,GSM194529,
,,GDS3113,,GSM194530,
12840.0,GDS3113_25,GDS3113,salivary gland,GSM194531,tissue
,,GDS3113,,GSM194532,
,,GDS3113,,GSM194533,
12841.0,GDS3113_26,GDS3113,colon,GSM194534,tissue
,,GDS3113,,GSM194535,
,,GDS3113,,GSM194536,
12842.0,GDS3113_27,GDS3113,mammary gland,GSM194537,tissue
,,GDS3113,,GSM194538,
,,GDS3113,,GSM194539,
12843.0,GDS3113_28,GDS3113,spleen,GSM194540,tissue
,,GDS3113,,GSM194541,
,,GDS3113,,GSM194542,
12844.0,GDS3113_29,GDS3113,adrenal gland,GSM194543,tissue
,,GDS3113,,GSM194544,
,,GDS3113,,GSM194545,
12845.0,GDS3113_30,GDS3113,peripheral blood lymphocyte,GSM194546,tissue
,,GDS3113,,GSM194547,
,,GDS3113,,GSM194548,
12846.0,GDS3113_31,GDS3113,bone marrow,GSM194549,tissue
,,GDS3113,,GSM194550,
,,GDS3113,,GSM194551,
12847.0,GDS3113_32,GDS3113,retina,GSM194552,tissue
,,GDS3113,,GSM194553,
,,GDS3113,,GSM194554,
12848.0,GDS3114_1,GDS3114,cortex,GSM205270,tissue
,,GDS3114,,GSM205271,
,,GDS3114,,GSM205272,
,,GDS3114,,GSM205273,
,,GDS3114,,GSM205274,
,,GDS3114,,GSM205275,
,,GDS3114,,GSM205276,
,,GDS3114,,GSM205277,
,,GDS3114,,GSM205278,
12849.0,GDS3114_2,GDS3114,hippocampus,GSM205279,tissue
,,GDS3114,,GSM205280,
,,GDS3114,,GSM205281,
,,GDS3114,,GSM205282,
,,GDS3114,,GSM205283,
,,GDS3114,,GSM205284,
,,GDS3114,,GSM205285,
,,GDS3114,,GSM205286,
,,GDS3114,,GSM205287,
12850.0,GDS3114_3,GDS3114,control,GSM205270,stress
,,GDS3114,,GSM205271,
,,GDS3114,,GSM205272,
,,GDS3114,,GSM205279,
,,GDS3114,,GSM205280,
,,GDS3114,,GSM205281,
12851.0,GDS3114_4,GDS3114,chronic consistent hypoxia,GSM205273,stress
,,GDS3114,,GSM205274,
,,GDS3114,,GSM205275,
,,GDS3114,,GSM205282,
,,GDS3114,,GSM205283,
,,GDS3114,,GSM205284,
12852.0,GDS3114_5,GDS3114,chronic intermittent hypoxia,GSM205276,stress
,,GDS3114,,GSM205277,
,,GDS3114,,GSM205278,
,,GDS3114,,GSM205285,
,,GDS3114,,GSM205286,
,,GDS3114,,GSM205287,
12853.0,GDS3115_1,GDS3115,control,GSM231003,disease state
,,GDS3115,,GSM231004,
,,GDS3115,,GSM231005,
12854.0,GDS3115_2,GDS3115,non-ischemic heart failure,GSM231006,disease state
,,GDS3115,,GSM231007,
,,GDS3115,,GSM231008,
,,GDS3115,,GSM231009,
12855.0,GDS3115_3,GDS3115,ischemic heart failure,GSM231010,disease state
,,GDS3115,,GSM231011,
,,GDS3115,,GSM231012,
,,GDS3115,,GSM231013,
12856.0,GDS3116_1,GDS3116,baseline,GSM125123,agent
,,GDS3116,,GSM125125,
,,GDS3116,,GSM125127,
,,GDS3116,,GSM125129,
,,GDS3116,,GSM125131,
,,GDS3116,,GSM125133,
,,GDS3116,,GSM125135,
,,GDS3116,,GSM125137,
,,GDS3116,,GSM125139,
,,GDS3116,,GSM125141,
,,GDS3116,,GSM125143,
,,GDS3116,,GSM125145,
,,GDS3116,,GSM125147,
,,GDS3116,,GSM125149,
,,GDS3116,,GSM125151,
,,GDS3116,,GSM125153,
,,GDS3116,,GSM125155,
,,GDS3116,,GSM125157,
,,GDS3116,,GSM125159,
,,GDS3116,,GSM125161,
,,GDS3116,,GSM125163,
,,GDS3116,,GSM125165,
,,GDS3116,,GSM125167,
,,GDS3116,,GSM125169,
,,GDS3116,,GSM125171,
,,GDS3116,,GSM125173,
,,GDS3116,,GSM125175,
,,GDS3116,,GSM125177,
,,GDS3116,,GSM125179,
,,GDS3116,,GSM125181,
,,GDS3116,,GSM125183,
,,GDS3116,,GSM125185,
,,GDS3116,,GSM125187,
,,GDS3116,,GSM125189,
,,GDS3116,,GSM125191,
,,GDS3116,,GSM125193,
,,GDS3116,,GSM125195,
,,GDS3116,,GSM125197,
,,GDS3116,,GSM125199,
,,GDS3116,,GSM125201,
,,GDS3116,,GSM125203,
,,GDS3116,,GSM125205,
,,GDS3116,,GSM125207,
,,GDS3116,,GSM125209,
,,GDS3116,,GSM125211,
,,GDS3116,,GSM125213,
,,GDS3116,,GSM125215,
,,GDS3116,,GSM125217,
,,GDS3116,,GSM125219,
,,GDS3116,,GSM125221,
,,GDS3116,,GSM125223,
,,GDS3116,,GSM125225,
,,GDS3116,,GSM125227,
,,GDS3116,,GSM125229,
,,GDS3116,,GSM125231,
,,GDS3116,,GSM125233,
,,GDS3116,,GSM125235,
,,GDS3116,,GSM125237,
12857.0,GDS3116_2,GDS3116,letrozole,GSM125124,agent
,,GDS3116,,GSM125126,
,,GDS3116,,GSM125128,
,,GDS3116,,GSM125130,
,,GDS3116,,GSM125132,
,,GDS3116,,GSM125134,
,,GDS3116,,GSM125136,
,,GDS3116,,GSM125138,
,,GDS3116,,GSM125140,
,,GDS3116,,GSM125142,
,,GDS3116,,GSM125144,
,,GDS3116,,GSM125146,
,,GDS3116,,GSM125148,
,,GDS3116,,GSM125150,
,,GDS3116,,GSM125152,
,,GDS3116,,GSM125154,
,,GDS3116,,GSM125156,
,,GDS3116,,GSM125158,
,,GDS3116,,GSM125160,
,,GDS3116,,GSM125162,
,,GDS3116,,GSM125164,
,,GDS3116,,GSM125166,
,,GDS3116,,GSM125168,
,,GDS3116,,GSM125170,
,,GDS3116,,GSM125172,
,,GDS3116,,GSM125174,
,,GDS3116,,GSM125176,
,,GDS3116,,GSM125178,
,,GDS3116,,GSM125180,
,,GDS3116,,GSM125182,
,,GDS3116,,GSM125184,
,,GDS3116,,GSM125186,
,,GDS3116,,GSM125188,
,,GDS3116,,GSM125190,
,,GDS3116,,GSM125192,
,,GDS3116,,GSM125194,
,,GDS3116,,GSM125196,
,,GDS3116,,GSM125198,
,,GDS3116,,GSM125200,
