gse,web_link
GSE27257,
GSE27258,
GSE27259,
GSE27260,
GSE27261,
GSE27262,
GSE27263,
GSE27264,
GSE27265,
GSE27266,
GSE27267,
GSE27268,
GSE27270,
GSE27271,
GSE27272,
GSE27273,
GSE27274,
GSE27275,
GSE27279,
GSE27280,
GSE27281,
GSE27282,
GSE27283,
GSE27284,
GSE27285,
GSE27286,
GSE27287,
GSE27288,
GSE27289,
GSE27290,
GSE27291,
GSE27292,
GSE27293,
GSE27294,
GSE27295,
GSE27296,
GSE27297,
GSE27299,
GSE27300,
GSE27302,
GSE27303,
GSE27304,
GSE27306,
GSE27307,
GSE27308,
GSE27309,
GSE27310,
GSE27311,
GSE27312,
GSE27313,
GSE27314,
GSE27315,
GSE27316,
GSE27317,
GSE27318,
GSE27320,
GSE27322,
GSE27323,
GSE27325,
GSE27326,
GSE27327,
GSE27328,
GSE27329,
GSE27331,
GSE27332,
GSE27333,
GSE27334,
GSE27335,
GSE27337,
GSE27338,
GSE27339,
GSE27340,
GSE27341,
GSE27342,
GSE27344,
GSE27345,
GSE27346,
GSE27347,
GSE27348,
GSE27349,
GSE27350,
GSE27351,
GSE27353,
GSE27354,
GSE27355,
GSE27356,
GSE27357,
GSE27358,
GSE27359,
GSE27360,
GSE27361,
GSE27362,
GSE27363,
GSE27364,
GSE27365,
GSE27366,
GSE27367,
GSE27368,
GSE27369,
GSE27370,
GSE27371,
GSE27372,
GSE27373,
GSE27374,
GSE27375,
GSE27376,
GSE27377,
GSE27378,
GSE27379,
GSE27380,
GSE27381,
GSE27382,
GSE27388,
GSE27389,
GSE27390,
GSE27391,
GSE27392,
GSE27393,
GSE27394,
GSE27395,
GSE27396,
GSE27397,
GSE27398,
GSE27399,
GSE27401,
GSE27402,
GSE27403,
GSE27404,
GSE27405,
GSE27406,
GSE27407,
GSE27408,
GSE27409,
GSE27410,
GSE27412,
GSE27413,
GSE27414,
GSE27415,
GSE27416,
GSE27417,
GSE27418,
GSE27419,
GSE27420,
GSE27421,
GSE27422,
GSE27423,
GSE27424,
GSE27425,
GSE27426,
GSE27427,
GSE27428,
GSE27429,
GSE27430,
GSE27431,
GSE27432,
GSE27433,
GSE27434,
GSE27435,
GSE27436,
GSE27437,
GSE27438,
GSE27439,
GSE27440,
GSE27441,
GSE27442,
GSE27443,
GSE27444,
GSE27445,
GSE27446,
GSE27447,
GSE27448,
GSE27449,
GSE27450,
GSE27451,
GSE27452,
GSE27453,
GSE27454,
GSE27455,
GSE27456,
GSE27457,
GSE27459,
GSE27460,
GSE27461,
GSE27462,
GSE27463,
GSE27464,
GSE27465,
GSE27467,
GSE27468,
GSE27469,
GSE27470,
GSE27471,
GSE27472,
GSE27473,
GSE27474,
GSE27475,
GSE27476,
GSE27477,
GSE27478,
GSE27479,http://www.microarray.fr
GSE27480,
GSE27482,
GSE27483,
GSE27484,
GSE27485,
GSE27486,
GSE27489,
GSE27491,
GSE27492,
GSE27494,
GSE27501,
GSE27502,
GSE27503,
GSE27504,
GSE27505,
GSE27506,
GSE27507,
GSE27508,
GSE27509,
GSE27510,
GSE27511,
GSE27512,
GSE27513,
GSE27514,
GSE27515,
GSE27516,
GSE27517,
GSE27518,
GSE27520,
GSE27521,
GSE27522,
GSE27523,
GSE27525,
GSE27526,
GSE27528,
GSE27529,
GSE27530,
GSE27532,
GSE27533,
GSE27534,
GSE27535,
GSE27537,
GSE27538,
GSE27539,
GSE27540,
GSE27541,
GSE27542,
GSE27544,
GSE27545,
GSE27546,
GSE27547,
GSE27548,
GSE27549,
GSE27550,
GSE27551,
GSE27552,
GSE27553,
GSE27554,
GSE27555,
GSE27556,
GSE27557,
GSE27558,
GSE27559,
GSE27560,
GSE27561,
GSE27562,
GSE27563,
GSE27564,
GSE27565,
GSE27567,
GSE27568,
GSE27569,
GSE27574,
GSE27575,
GSE27576,
GSE27578,
GSE27579,
GSE27580,
GSE27581,
GSE27582,
GSE27583,
GSE27584,http://genome.ucsc.edu/cgi-bin/hgTrackUi?db=hg19&g=wgEncodeHaibMethylRrbs
GSE27585,
GSE27586,
GSE27587,
GSE27588,
GSE27589,
GSE27590,
GSE27591,
GSE27592,
GSE27593,
GSE27594,
GSE27595,
GSE27596,
GSE27597,
GSE27598,
GSE27599,
GSE27600,
GSE27601,
GSE27602,
GSE27604,
GSE27605,
GSE27606,
GSE27607,
GSE27608,
GSE27609,http://www.nature.com/nsmb/journal/v19/n8/full/nsmb.2347.html
GSE27610,
GSE27611,
GSE27612,
GSE27613,
GSE27614,
GSE27615,
GSE27616,
GSE27617,
GSE27618,
GSE27619,
GSE27620,
GSE27621,
GSE27622,http://www.nature.com/nsmb/journal/v19/n8/full/nsmb.2347.html
GSE27623,http://www.nature.com/nsmb/journal/v19/n8/full/nsmb.2347.html
GSE27625,
GSE27626,
GSE27627,
GSE27628,
GSE27629,
GSE27630,
GSE27631,
GSE27632,
GSE27634,
GSE27635,
GSE27636,
GSE27637,
GSE27639,
GSE27642,
GSE27645,
GSE27646,
GSE27647,
GSE27648,
GSE27649,
GSE27650,
GSE27651,
GSE27652,
GSE27653,
GSE27654,
GSE27655,
GSE27656,
GSE27657,
GSE27659,
GSE27660,
GSE27661,
GSE27662,
GSE27663,
GSE27665,
GSE27666,
GSE27667,
GSE27668,
GSE27669,
GSE27670,
GSE27671,
GSE27672,
GSE27673,
GSE27674,
GSE27675,
GSE27676,
GSE27677,
GSE27679,http://www.ncbi.nlm.nih.gov/projects/geo/info/ENCODE.html
GSE27680,
GSE27681,
GSE27682,
GSE27683,
GSE27684,
GSE27685,
GSE27686,
GSE27687,
GSE27688,
GSE27689,
GSE27690,
GSE27691,
GSE27692,
GSE27693,
GSE27694,
GSE27695,
GSE27696,
GSE27697,
GSE27699,
GSE27700,
GSE27701,
GSE27702,
GSE27703,
GSE27704,
GSE27705,
GSE27706,
GSE27707,
GSE27708,
GSE27709,
GSE27710,
GSE27711,
GSE27712,
GSE27713,
GSE27714,
GSE27715,http://www.gudmap.org
GSE27716,
GSE27717,
GSE27718,
GSE27719,
GSE27720,
GSE27721,
GSE27722,
GSE27723,
GSE27724,
GSE27725,
GSE27726,
GSE27727,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27728,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27729,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27730,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27731,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27732,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27733,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27738,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27739,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27741,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27743,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27744,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27745,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27746,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27747,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27750,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27751,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27752,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27754,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27757,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27759,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27765,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27768,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27769,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27771,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27778,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27779,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27780,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27781,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27782,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27783,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27784,
GSE27785,
GSE27786,
GSE27787,
GSE27788,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27789,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27790,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27791,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27792,
GSE27794,
GSE27795,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27796,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27797,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27798,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27799,
GSE27800,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27801,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27802,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27803,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27804,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27805,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27806,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27807,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27808,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27809,
GSE27810,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27811,
GSE27812,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE27813,
GSE27814,
GSE27816,
GSE27817,
GSE27818,
GSE27820,
GSE27821,http://www.plexdb.org/modules/PD_browse/experiment_browser.php?experiment=BB94
GSE27822,http://www.plexdb.org/modules/PD_browse/experiment_browser.php?experiment=BB95
GSE27823,http://biowhat.ucsd.edu/homer/
GSE27824,http://biowhat.ucsd.edu/homer/
GSE27826,
GSE27827,
GSE27828,
GSE27831,
GSE27832,
GSE27833,
GSE27834,
GSE27835,
GSE27836,
GSE27837,
GSE27838,
GSE27839,
GSE27841,
GSE27842,
GSE27843,
GSE27844,
GSE27845,
GSE27846,
GSE27847,
GSE27848,
GSE27849,
GSE27850,
GSE27852,
GSE27854,
GSE27855,
GSE27856,
GSE27857,
GSE27858,
GSE27859,
GSE27860,
GSE27861,
GSE27863,
GSE27864,
GSE27865,
GSE27866,
GSE27867,
GSE27868,
GSE27869,
GSE27870,
GSE27871,
GSE27872,
GSE27874,
GSE27875,
GSE27876,
GSE27877,
GSE27878,
GSE27879,
GSE27880,
GSE27881,
GSE27882,
GSE27883,
GSE27884,
GSE27885,
GSE27886,
GSE27887,
GSE27888,
GSE27889,
GSE27891,
GSE27892,
GSE27893,
GSE27894,
GSE27895,
GSE27896,
GSE27897,
GSE27898,
GSE27899,
GSE27900,
GSE27901,
GSE27902,
GSE27903,http://www.narrykim.org/s/park-dicer-2011/
GSE27904,
GSE27905,
GSE27907,
GSE27908,
GSE27909,
GSE27910,
GSE27911,
GSE27912,
GSE27913,
GSE27914,
GSE27915,
GSE27916,
GSE27917,
GSE27918,
GSE27919,
GSE27920,
GSE27921,
GSE27922,
GSE27923,
GSE27924,
GSE27925,
GSE27926,
GSE27927,
GSE27928,
GSE27929,
GSE27930,
GSE27931,
GSE27932,
GSE27933,
GSE27934,
GSE27936,
GSE27937,
GSE27938,
GSE27939,
GSE27940,
GSE27941,
GSE27943,
GSE27944,
GSE27945,
GSE27946,
GSE27947,
GSE27949,
GSE27950,
GSE27951,
GSE27953,
GSE27954,
GSE27955,
GSE27956,
GSE27958,
GSE27959,
GSE27960,
GSE27961,
GSE27962,
GSE27963,
GSE27964,
GSE27965,
GSE27967,
GSE27968,
GSE27969,
GSE27970,
GSE27971,
GSE27972,
GSE27973,
GSE27974,
GSE27975,
GSE27976,
GSE27977,
GSE27978,
GSE27979,
GSE27980,
GSE27981,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE27982,
GSE27983,
GSE27984,
GSE27985,
GSE27986,
GSE27987,
GSE27988,http://plantbiol.genetics.ac.cn/rice-Affy/
GSE27989,
GSE27990,
GSE27991,
GSE27992,
GSE27993,
GSE27994,
GSE27995,
GSE27996,
GSE27997,
GSE27998,
GSE27999,
GSE28000,
GSE28001,
GSE28002,
GSE28003,
GSE28004,
GSE28005,
GSE28006,
GSE28007,
GSE28008,
GSE28009,
GSE28010,
GSE28012,
GSE28013,
GSE28014,
GSE28015,
GSE28016,
GSE28017,
GSE28018,http://www.mdpi.com//2076-3905/1/1/25/
GSE28019,
GSE28021,
GSE28022,
GSE28023,
GSE28024,
GSE28025,
GSE28026,
GSE28028,
GSE28029,
GSE28030,
GSE28031,
GSE28032,
GSE28033,
GSE28034,
GSE28035,
GSE28036,
GSE28037,
GSE28039,
GSE28040,
GSE28041,
GSE28043,
GSE28044,
GSE28045,
GSE28046,
GSE28047,
GSE28048,
GSE28049,
GSE28050,
GSE28051,
GSE28052,
GSE28053,
GSE28054,
GSE28055,
GSE28056,
GSE28057,
GSE28058,
GSE28059,
GSE28060,
GSE28061,
GSE28062,
GSE28063,
GSE28064,
GSE28065,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE28067,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE28068,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE28069,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE28070,
GSE28071,http://www.acsu.buffalo.edu/~mjbuck/Fission_Yeast_chromatin.html
GSE28072,
GSE28073,
GSE28074,
GSE28076,
GSE28077,
GSE28078,
GSE28079,
GSE28080,
GSE28081,
GSE28082,
GSE28083,
GSE28084,
GSE28085,
GSE28086,
GSE28087,
GSE28088,
GSE28089,
GSE28090,
GSE28091,
GSE28092,
GSE28093,
GSE28094,
GSE28095,
GSE28096,
GSE28097,
GSE28098,
GSE28099,
GSE28100,
GSE28101,
GSE28102,
GSE28103,
GSE28104,
GSE28105,
GSE28106,
GSE28107,
GSE28108,
GSE28110,
GSE28111,
GSE28112,
GSE28113,
GSE28114,
GSE28115,
GSE28117,
GSE28120,
GSE28121,
GSE28122,
GSE28123,
GSE28124,
GSE28126,
GSE28127,
GSE28128,
GSE28129,
GSE28130,
GSE28131,
GSE28132,
GSE28133,
GSE28135,
GSE28136,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE28141,
GSE28142,
GSE28143,
GSE28144,
GSE28145,
GSE28146,
GSE28147,
GSE28148,http://fantom.gsc.riken.jp/5/suppl/Kanamori-Katayama_et_al_2011/
GSE28149,
GSE28150,
GSE28152,
GSE28153,
GSE28154,
GSE28156,
GSE28157,
GSE28158,
GSE28159,
GSE28160,
GSE28161,
GSE28162,
GSE28165,
GSE28166,
GSE28167,
GSE28168,
GSE28169,
GSE28170,
GSE28171,
GSE28172,
GSE28173,
GSE28174,
GSE28175,
GSE28176,
GSE28177,
GSE28178,http://www.modencode.org
GSE28179,http://www.modencode.org
GSE28180,
GSE28182,
GSE28183,
GSE28184,
GSE28185,
GSE28186,
GSE28187,
GSE28189,
GSE28191,
GSE28192,
GSE28193,
GSE28194,
GSE28197,
GSE28198,
GSE28199,
GSE28200,
GSE28201,
GSE28202,
GSE28203,
GSE28204,
GSE28205,
GSE28206,
GSE28207,
GSE28208,
GSE28209,
GSE28210,
GSE28212,
GSE28213,
GSE28214,
GSE28215,
GSE28216,
GSE28217,
GSE28219,
GSE28222,
GSE28223,
GSE28224,
GSE28225,
GSE28226,
GSE28227,
GSE28228,
GSE28229,
GSE28230,
GSE28231,
GSE28232,
GSE28233,
GSE28234,
GSE28235,
GSE28236,
GSE28237,http://www.drfz.de/
GSE28239,
GSE28240,
GSE28241,
GSE28242,
GSE28243,
GSE28244,
GSE28245,
GSE28247,
GSE28248,
GSE28249,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE28250,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE28251,"http://www.modencode.org;	http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html"
GSE28252,
GSE28253,
GSE28254,
GSE28255,
GSE28256,
GSE28259,
GSE28260,
GSE28261,
GSE28262,
GSE28263,
GSE28264,
GSE28265,
GSE28266,
GSE28267,
GSE28269,
GSE28270,
GSE28271,
GSE28272,
GSE28273,
GSE28274,
GSE28275,
GSE28276,
GSE28277,
GSE28278,
GSE28280,
GSE28281,
GSE28282,
GSE28283,
GSE28284,
GSE28285,
GSE28286,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28287,
GSE28289,
GSE28291,
GSE28292,
GSE28293,
GSE28294,
GSE28295,
GSE28297,
GSE28298,
GSE28299,
GSE28300,
GSE28301,
GSE28302,
GSE28303,
GSE28304,
GSE28305,
GSE28306,
GSE28307,
GSE28308,
GSE28310,
GSE28311,http://urgv.evry.inra.fr/cgi-bin/projects/CATdb/consult_expce.pl?experiment_id=187
GSE28312,
GSE28313,
GSE28314,
GSE28315,
GSE28316,
GSE28317,
GSE28318,
GSE28319,
GSE28320,
GSE28321,
GSE28322,
GSE28324,
GSE28325,
GSE28326,
GSE28327,
GSE28328,
GSE28329,
GSE28330,
GSE28331,
GSE28333,
GSE28335,
GSE28338,
GSE28339,
GSE28340,
GSE28342,
GSE28343,
GSE28344,
GSE28345,
GSE28346,
GSE28347,
GSE28349,
GSE28350,
GSE28351,
GSE28352,
GSE28353,
GSE28354,
GSE28355,
GSE28356,
GSE28357,
GSE28359,
GSE28360,
GSE28362,
GSE28364,
GSE28365,
GSE28366,
GSE28367,
GSE28369,
GSE28371,
GSE28372,
GSE28373,
GSE28374,
GSE28375,
GSE28376,
GSE28377,
GSE28378,
GSE28379,
GSE28380,
GSE28381,
GSE28383,
GSE28384,
GSE28385,
GSE28386,
GSE28387,
GSE28388,
GSE28389,
GSE28390,
GSE28391,
GSE28392,
GSE28393,
GSE28395,
GSE28396,
GSE28397,
GSE28398,
GSE28399,
GSE28400,
GSE28401,
GSE28402,
GSE28403,
GSE28404,
GSE28405,
GSE28406,
GSE28407,
GSE28408,
GSE28410,
GSE28411,
GSE28412,
GSE28413,
GSE28414,
GSE28415,
GSE28416,
GSE28417,
GSE28418,
GSE28419,
GSE28420,
GSE28421,
GSE28422,
GSE28423,
GSE28424,
GSE28425,
GSE28428,
GSE28429,
GSE28430,
GSE28431,http://affymetrix.arabidopsis.info/narrays/experimentpage.pl?experimentid=494
GSE28432,
GSE28433,
GSE28435,
GSE28436,
GSE28437,
GSE28438,
GSE28439,
GSE28440,
GSE28441,
GSE28442,
GSE28443,
GSE28444,
GSE28445,
GSE28446,
GSE28447,
GSE28448,
GSE28449,
GSE28450,
GSE28454,
GSE28456,
GSE28457,
GSE28458,
GSE28459,
GSE28460,
GSE28461,
GSE28462,
GSE28463,
GSE28464,
GSE28465,
GSE28466,
GSE28469,
GSE28470,
GSE28471,
GSE28472,
GSE28473,
GSE28474,
GSE28475,
GSE28476,
GSE28477,
GSE28478,http://www.impactjournals.com/oncotarget/index.php?journal=oncotarget&page=article&op=view&path[]=274
GSE28479,
GSE28480,
GSE28481,
GSE28482,
GSE28483,
GSE28485,
GSE28486,
GSE28487,
GSE28488,
GSE28489,
GSE28490,
GSE28491,
GSE28492,
GSE28493,
GSE28494,
GSE28496,
GSE28497,
GSE28498,
GSE28499,
GSE28500,
GSE28501,
GSE28502,
GSE28503,
GSE28504,
GSE28505,
GSE28506,
GSE28507,
GSE28508,
GSE28510,
GSE28513,
GSE28514,
GSE28515,
GSE28516,
GSE28518,
GSE28519,
GSE28520,
GSE28521,
GSE28522,
GSE28525,
GSE28526,
GSE28530,
GSE28532,
GSE28533,
GSE28536,
GSE28537,
GSE28538,
GSE28539,
GSE28540,
GSE28541,
GSE28542,
GSE28543,
GSE28544,
GSE28545,
GSE28546,
GSE28547,
GSE28548,
GSE28549,
GSE28551,
GSE28552,
GSE28554,
GSE28556,
GSE28557,
GSE28558,
GSE28559,
GSE28560,
GSE28561,
GSE28562,
GSE28563,
GSE28564,
GSE28565,
GSE28566,
GSE28567,
GSE28568,
GSE28569,
GSE28570,
GSE28571,
GSE28572,
GSE28573,
GSE28574,
GSE28576,
GSE28577,
GSE28578,
GSE28579,
GSE28580,
GSE28581,
GSE28582,
GSE28583,
GSE28584,
GSE28585,
GSE28586,
GSE28589,
GSE28590,
GSE28591,
GSE28592,
GSE28593,
GSE28594,
GSE28595,
GSE28596,
GSE28597,
GSE28598,
GSE28600,
GSE28601,
GSE28603,
GSE28606,
GSE28607,
GSE28608,
GSE28609,
GSE28610,
GSE28612,
GSE28613,
GSE28615,
GSE28616,
GSE28617,
GSE28618,
GSE28619,
GSE28622,
GSE28623,
GSE28624,
GSE28625,
GSE28627,
GSE28628,
GSE28629,
GSE28630,
GSE28631,
GSE28632,
GSE28633,
GSE28634,
GSE28635,
GSE28638,
GSE28640,";	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	"
GSE28641,
GSE28642,
GSE28643,
GSE28644,
GSE28645,
GSE28646,
GSE28647,
GSE28648,
GSE28649,
GSE28650,
GSE28651,
GSE28652,
GSE28653,
GSE28655,
GSE28656,
GSE28657,
GSE28658,
GSE28661,
GSE28662,
GSE28663,
GSE28664,
GSE28665,
GSE28666,
GSE28667,
GSE28668,
GSE28669,
GSE28670,
GSE28671,
GSE28672,
GSE28673,
GSE28676,
GSE28677,
GSE28678,
GSE28679,
GSE28680,
GSE28681,
GSE28682,
GSE28683,
GSE28684,
GSE28686,
GSE28687,
GSE28688,
GSE28689,
GSE28691,
GSE28692,
GSE28693,
GSE28694,
GSE28695,
GSE28696,
GSE28697,
GSE28698,
GSE28700,
GSE28701,
GSE28702,
GSE28703,
GSE28704,
GSE28706,
GSE28707,
GSE28708,
GSE28709,
GSE28710,
GSE28711,
GSE28712,
GSE28713,
GSE28714,
GSE28715,
GSE28719,
GSE28720,
GSE28721,
GSE28722,
GSE28723,
GSE28724,
GSE28725,
GSE28726,
GSE28728,
GSE28729,
GSE28730,
GSE28731,
GSE28732,
GSE28733,
GSE28734,
GSE28735,
GSE28736,
GSE28737,
GSE28739,
GSE28740,
GSE28741,
GSE28744,
GSE28745,
GSE28746,
GSE28747,http://affymetrix.arabidopsis.info/narrays/experimentpage.pl?experimentid=594
GSE28748,
GSE28749,
GSE28750,
GSE28751,
GSE28752,
GSE28753,
GSE28754,
GSE28755,
GSE28756,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28757,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28758,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28759,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28760,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28761,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28762,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28763,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28764,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28765,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28766,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28767,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28768,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28769,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28770,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28771,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28772,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28773,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28774,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28775,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28776,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28777,http://www.ncbi.nlm.nih.gov/geo/info/ENCODE.html
GSE28778,
GSE28779,
GSE28780,
GSE28781,
GSE28782,
GSE28783,
GSE28784,
GSE28785,
GSE28786,
GSE28787,
GSE28788,
GSE28789,
GSE28790,
GSE28791,http://urgv.evry.inra.fr/cgi-bin/projects/CATdb/consult_expce.pl?experiment_id=300
GSE28792,
GSE28794,
GSE28795,
GSE28796,
GSE28797,
GSE28798,
GSE28799,
GSE28800,
GSE28804,
GSE28805,
GSE28806,
GSE28807,
GSE28809,
GSE28810,
GSE28811,
GSE28812,
GSE28813,
GSE28814,
GSE28815,
GSE28818,
GSE28819,
GSE28820,
GSE28821,
GSE28822,
GSE28823,
GSE28824,
GSE28825,
GSE28826,
GSE28827,
GSE28829,
GSE28831,
GSE28833,
GSE28834,
GSE28835,
GSE28836,
GSE28837,
GSE28838,
GSE28839,
GSE28840,
GSE28841,
GSE28842,
GSE28843,
GSE28844,
GSE28845,
GSE28846,
GSE28847,
GSE28848,
GSE28849,
GSE28850,
GSE28851,
GSE28852,
GSE28853,
GSE28855,
GSE28856,
GSE28857,
GSE28858,
GSE28859,
GSE28860,
GSE28861,
GSE28862,
GSE28863,
GSE28864,
GSE28865,
GSE28866,
GSE28867,http://genome.ucsc.edu/cgi-bin/hgTrackUi?db=hg19&g=wgEncodeGisDnaPet
GSE28868,
GSE28870,
GSE28871,
GSE28872,
GSE28874,
GSE28875,
GSE28876,
GSE28877,
GSE28878,
GSE28879,
GSE28880,
GSE28881,
GSE28882,
GSE28883,
GSE28884,
GSE28885,
GSE28886,
GSE28887,
GSE28888,
GSE28889,
GSE28890,
GSE28891,
GSE28892,
GSE28893,
GSE28894,
GSE28895,
GSE28896,
